Subject	Head_Dist.cm	Time	Trial	Message	Pupil_Diameter.mm	Eye_Event	Missing.Total	Pupils.r	Stimulus	PreTrial	PreTarget	Target	min	Pupil_Diameter_bc.mm
19	70	-167.782	1	NA	4.71592683575412	Fixation	0.00574712643678161	0.453738387507362	Fixation	1	1	1	0	0.00920153599999995
19	70	-163.784	1	NA	4.71564443575412	Fixation	0.00574712643678161	0.453738387507362	Fixation	1	1	1	0	0.00891913600000027
19	70	-159.787	1	NA	4.71540283575412	Fixation	0.00574712643678161	0.453738387507362	Fixation	1	1	1	0	0.00867753600000043
19	70	-155.789	1	NA	4.71516523575412	Fixation	0.00574712643678161	0.453738387507362	Fixation	1	1	1	0	0.00843993600000026
19	70	-151.792	1	NA	4.71495243575412	Fixation	0.00574712643678161	0.453738387507362	Fixation	1	1	1	0	0.00822713600000036
19	70	-147.795	1	NA	4.71477083575412	Fixation	0.00574712643678161	0.453738387507362	Fixation	1	1	1	0	0.00804553600000002
19	70	-143.797	1	NA	4.71459403575412	Fixation	0.00574712643678161	0.453738387507362	Fixation	1	1	1	0	0.00786873599999982
19	70	-139.8	1	NA	4.71441963575412	Fixation	0.00574712643678161	0.453738387507362	Fixation	1	1	1	0	0.00769433600000013
19	70	-135.803	1	NA	4.71425083575412	Fixation	0.00574712643678161	0.453738387507362	Fixation	1	1	1	0	0.00752553600000017
19	70	-131.805	1	NA	4.71405883575412	Fixation	0.00574712643678161	0.453738387507362	Fixation	1	1	1	0	0.00733353599999997
19	70	-127.808	1	NA	4.71384683575412	Fixation	0.00574712643678161	0.453738387507362	Fixation	1	1	1	0	0.00712153599999965
19	70	-123.81	1	NA	4.71356523575412	Fixation	0.00574712643678161	0.453738387507362	Fixation	1	1	1	0	0.00683993600000044
19	70	-119.813	1	NA	4.71324843575412	Fixation	0.00574712643678161	0.453738387507362	Fixation	1	1	1	0	0.00652313600000021
19	70	-115.816	1	NA	4.71280843575412	Fixation	0.00574712643678161	0.453738387507362	Fixation	1	1	1	0	0.00608313599999999
19	70	-111.818	1	NA	4.71227083575412	Fixation	0.00574712643678161	0.453738387507362	Fixation	1	1	1	0	0.00554553599999963
19	70	-107.821	1	NA	4.71165243575412	Fixation	0.00574712643678161	0.453738387507362	Fixation	1	1	1	0	0.00492713600000005
19	70	-103.824	1	NA	4.71096923575412	Fixation	0.00574712643678161	0.453738387507362	Fixation	1	1	1	0	0.00424393599999995
19	70	-99.826	1	NA	4.71019323575412	Fixation	0.00574712643678161	0.453738387507362	Fixation	1	1	1	0	0.00346793599999984
19	70	-95.829	1	NA	4.70935243575412	Fixation	0.00574712643678161	0.453738387507362	Fixation	1	1	1	0	0.00262713600000009
19	70	-91.832	1	NA	4.70844923575412	Fixation	0.00574712643678161	0.453738387507362	Fixation	1	1	1	0	0.00172393600000031
